PC1,PC2,Virus
-0.7580085,0.03139496,Ebola
-0.7524452,0.020213641,Ebola
-0.7580085,0.03139496,Ebola
-0.70723706,0.0414095,Ebola
-0.7580085,0.03139496,Ebola
-0.7552255,0.026265472,Ebola
-0.75589705,0.040877935,Ebola
-0.7142709,0.05133139,Ebola
-0.7628103,0.050015774,Ebola
-0.7143121,0.052142415,Ebola
-0.7142709,0.05133139,Ebola
-0.7558469,0.06106813,Ebola
-0.75589705,0.040877935,Ebola
-0.7552255,0.026265472,Ebola
-0.7633351,0.07007457,Ebola
-0.7628103,0.050015774,Ebola
-0.75589705,0.040877935,Ebola
-0.7550998,0.027429614,Ebola
-0.76238656,0.03679321,Ebola
-0.75589705,0.040877935,Ebola
-0.75589705,0.040877935,Ebola
-0.76292497,0.04363405,Ebola
-0.7552255,0.026265472,Ebola
-0.7558972,0.040878143,Ebola
-0.7712258,0.026069092,Ebola
-0.7539646,0.043407,Ebola
-0.76281035,0.050015774,Ebola
-0.76281035,0.050015774,Ebola
-0.76281035,0.050015774,Ebola
-0.76281035,0.050015774,Ebola
-0.7558972,0.040878143,Ebola
-0.7515535,0.032144096,Ebola
-0.75787264,0.040974624,Ebola
-0.75787264,0.040974624,Ebola
-0.75787264,0.040974624,Ebola
-0.76281035,0.050015774,Ebola
-0.75787264,0.040974624,Ebola
-0.76281035,0.050015774,Ebola
-0.76281035,0.050015774,Ebola
-0.7628103,0.050015774,Ebola
-0.75155336,0.032144096,Ebola
-0.75589705,0.040877935,Ebola
-0.75589705,0.040877935,Ebola
-0.75589705,0.040877935,Ebola
-0.76002896,0.02086281,Ebola
-0.75589705,0.040877935,Ebola
-0.75155336,0.032144096,Ebola
-0.75589705,0.040877935,Ebola
-0.75589705,0.040877935,Ebola
-0.75589705,0.040877935,Ebola
-0.75589705,0.040877935,Ebola
-0.75589705,0.040877935,Ebola
-0.76002896,0.02086281,Ebola
-0.76002896,0.02086281,Ebola
-0.75589705,0.040877935,Ebola
-0.75787264,0.040974535,Ebola
-0.7628103,0.050015885,Ebola
-0.7628103,0.050015885,Ebola
-0.75589705,0.04087819,Ebola
-0.75589705,0.04087819,Ebola
-0.7628103,0.050015885,Ebola
-0.7628103,0.050015885,Ebola
-0.7366749,0.008988882,Ebola
-0.7289145,0.00019456368,Ebola
-0.6390996,0.0040762755,Ebola
-0.6765747,0.13048859,Ebola
-0.61677295,0.051819447,Ebola
-0.63830286,-0.06341612,Ebola
-0.63830286,-0.06341612,Ebola
-0.7305765,0.0097256005,Ebola
-0.63830286,-0.06341612,Ebola
-0.7305765,0.0097256005,Ebola
-0.7289145,0.00019456368,Ebola
-0.7289145,0.00019456368,Ebola
-0.7319959,0.019546842,Ebola
-0.72560066,-0.0008586921,Ebola
-0.72560066,-0.0008586921,Ebola
-0.72691226,0.009784824,Ebola
-0.72691226,0.009784824,Ebola
-0.72560066,-0.0008586921,Ebola
-0.7176954,-0.0121025825,Ebola
-0.72560066,-0.0008586921,Ebola
-0.72560066,-0.0008586921,Ebola
-0.7278343,-0.020838182,Ebola
-0.7256799,-0.03552127,Ebola
-0.72642875,-0.008923961,Ebola
-0.72642875,-0.008923961,Ebola
-0.7256799,-0.03552127,Ebola
-0.72642875,-0.008923961,Ebola
-0.75019,0.062233698,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.7404121,0.06884495,Ebola
-0.77500063,0.067947865,Ebola
-0.77500063,0.067947865,Ebola
-0.77500063,0.067947865,Ebola
-0.77500063,0.067947865,Ebola
-0.77500063,0.067947865,Ebola
-0.77500063,0.067947865,Ebola
-0.77500063,0.067947865,Ebola
-0.7404121,0.06884495,Ebola
-0.7662402,0.03535002,Ebola
-0.76357996,0.06354209,Ebola
-0.7662402,0.03535002,Ebola
-0.77067924,0.050021753,Ebola
-0.76907074,0.04463927,Ebola
-0.7160491,0.028559068,Ebola
-0.76442146,0.027450228,Ebola
-0.7611707,0.0071882154,Ebola
-0.7160491,0.028559068,Ebola
-0.7160491,0.028559068,Ebola
-0.7005954,-0.009804315,Ebola
-0.7005954,-0.009804315,Ebola
-0.6992472,-0.004236705,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.7512115,0.017575512,Ebola
-0.75324523,0.019238116,Ebola
-0.7456864,0.019128967,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.75324523,0.019238116,Ebola
-0.73266244,-0.034833483,Ebola
-0.73266244,-0.034833483,Ebola
-0.75057316,0.020721419,Ebola
-0.7366749,0.008988882,Ebola
-0.7366749,0.008988882,Ebola
-0.7366749,0.008988882,Ebola
-0.7366749,0.008988882,Ebola
-0.7366749,0.008988882,Ebola
-0.7741534,0.052065086,Ebola
-0.76442146,0.027450228,Ebola
-0.76442146,0.027450228,Ebola
-0.7712041,0.06218245,Ebola
-0.74013513,0.0041508786,Ebola
-0.76442146,0.027450228,Ebola
-0.76442146,0.027450228,Ebola
-0.76442146,0.027450228,Ebola
-0.7618776,0.024699729,Ebola
-0.7644215,0.027450282,Ebola
-0.7644215,0.027450282,Ebola
-0.75930995,0.01640317,Ebola
-0.7644215,0.027450282,Ebola
-0.7644215,0.027450282,Ebola
-0.7644215,0.027450282,Ebola
1.607376,-0.09177672,Lassa
1.5944576,0.25652388,Lassa
0.672449,-0.09199365,Lassa
0.7033864,-0.14958651,Lassa
0.82780594,-0.18303339,Lassa
1.6310757,-0.46166608,Lassa
2.0931935,-0.22763506,Lassa
0.82985073,-0.13991188,Lassa
0.82985073,-0.13991188,Lassa
0.79769814,-0.47270945,Lassa
0.6807503,-0.21761984,Lassa
1.966652,0.93079686,Lassa
1.4933795,-0.16903347,Lassa
1.7919832,0.65973914,Lassa
1.718915,0.16575341,Lassa
0.9360657,0.32921308,Lassa
1.3190621,0.51956475,Lassa
2.3373775,0.16917954,Lassa
1.600914,0.13586555,Lassa
1.7200696,0.23764768,Lassa
1.7523052,0.28145826,Lassa
1.7885408,0.27793276,Lassa
1.4591092,-0.29072663,Lassa
1.4074486,-0.31653535,Lassa
1.4801533,-0.32164747,Lassa
1.443169,-0.31492475,Lassa
1.4327847,-0.32150123,Lassa
0.98726654,-0.088963725,Lassa
1.3239512,-0.2715136,Lassa
1.8319142,0.66197574,Lassa
1.3683249,-0.38911578,Lassa
1.3470905,-0.33374634,Lassa
1.3175586,-0.34057963,Lassa
1.1846601,0.45189863,Lassa
1.4167079,-0.40721923,Lassa
1.4167079,-0.40721923,Lassa
1.3410082,-0.4009746,Lassa
1.2898976,-0.39967325,Lassa
2.2060611,0.17497452,Lassa
1.0131973,0.43461284,Lassa
2.248943,0.37655786,Lassa
2.1461616,0.24904707,Lassa
1.0644625,0.28718996,Lassa
1.7801642,0.24778195,Lassa
0.78790104,0.25542468,Lassa
1.268522,-0.43390682,Lassa
1.0176971,0.32903442,Lassa
1.6027222,0.19001043,Lassa
2.3842945,0.25606507,Lassa
1.695651,0.27783513,Lassa
2.4732723,-0.16300568,Lassa
1.4810756,0.20775063,Lassa
0.87066305,0.23929568,Lassa
0.9454748,0.3393185,Lassa
2.2802594,-0.058760908,Lassa
0.9663965,0.29368967,Lassa
2.2695158,0.07854781,Lassa
1.4594691,-0.048639696,Lassa
2.194818,0.01831781,Lassa
2.272215,0.047021404,Lassa
2.2910886,-0.014304396,Lassa
2.0666893,0.83452994,Lassa
1.8551376,0.11354595,Lassa
2.3332565,0.0952761,Lassa
0.851333,0.29184595,Lassa
1.3713809,-1.0315021,Lassa
1.2956614,-1.0815227,Lassa
1.1962316,-0.94313014,Lassa
1.313584,-0.9606863,Lassa
1.5949806,0.49797922,Lassa
1.4242603,-0.5942549,Lassa
1.2099841,-0.6038092,Lassa
2.1311798,0.6156272,Lassa
1.7628142,0.1433878,Lassa
1.705964,0.6262458,Lassa
1.0886763,-0.57391655,Lassa
1.079119,-0.73874164,Lassa
1.4590404,-0.671988,Lassa
2.0082917,0.4649505,Lassa
1.9130858,0.3831028,Lassa
1.0000199,-0.77055514,Lassa
1.6595598,0.70681113,Lassa
2.1868331,0.45234415,Lassa
1.2196339,-0.7518071,Lassa
1.4160836,0.5186645,Lassa
2.284161,-0.03751118,Lassa
1.8894523,0.40895954,Lassa
1.1009644,-0.82107896,Lassa
1.7247733,0.2723598,Lassa
0.86106116,0.30375147,Lassa
0.7989733,0.26923198,Lassa
1.7665344,0.36734876,Lassa
0.707255,0.22758143,Lassa
2.26475,0.42878377,Lassa
2.05824,0.9324434,Lassa
2.166697,0.27032223,Lassa
1.6895471,0.76786524,Lassa
1.9657421,-0.5461512,Lassa
1.7532192,0.63247037,Lassa
0.54356056,-0.12181645,Lassa
0.96404153,-0.2360923,Lassa
0.55270004,-0.1452098,Lassa
1.9320408,0.4515761,Lassa
1.9158262,0.54452413,Lassa
2.020491,0.32777506,Lassa
1.0064613,-0.12257616,Lassa
0.8460166,-0.20921053,Lassa
0.9616424,-0.12832089,Lassa
0.95078677,-0.16832022,Lassa
1.7448812,0.47294912,Lassa
1.4330086,-0.9383014,Lassa
1.4222172,-0.888861,Lassa
1.0474014,-0.27177316,Lassa
1.3913382,-0.918256,Lassa
1.3677417,-0.812122,Lassa
1.3360301,-0.8479608,Lassa
1.3367226,-0.88376266,Lassa
2.2542884,0.63845426,Lassa
2.0623815,0.7387332,Lassa
2.1608524,0.533053,Lassa
2.1123765,0.42915496,Lassa
2.1370313,0.51672214,Lassa
2.1390522,0.52590084,Lassa
2.1090612,0.14854185,Lassa
1.1886238,-1.0869471,Lassa
2.067993,0.24991107,Lassa
2.1798093,0.5435493,Lassa
2.2335796,0.31705204,Lassa
1.9891232,0.22214352,Lassa
1.892858,0.5978207,Lassa
1.9337683,0.6020543,Lassa
2.1054494,0.41652948,Lassa
2.020486,0.30018982,Lassa
1.9301082,0.2988409,Lassa
1.9249891,0.45210162,Lassa
2.2199411,0.5580117,Lassa
1.9699124,0.55113363,Lassa
2.000156,0.2750341,Lassa
2.0127664,0.5504548,Lassa
2.099684,0.5250516,Lassa
2.083183,0.4903159,Lassa
1.8516592,0.09100841,Lassa
0.8804328,-0.49759012,Lassa
1.7834252,0.6122585,Lassa
2.2117488,0.4870707,Lassa
1.3344169,-0.6426584,Lassa
0.7173536,-0.47570148,Lassa
1.8937658,0.552346,Lassa
1.7975817,0.44031358,Lassa
2.1281414,0.303895,Lassa
1.7172126,0.53143334,Lassa
1.9415681,0.36583114,Lassa
1.843855,0.5286205,Lassa
1.5581342,0.41485474,Lassa
1.938435,0.41908312,Lassa
0.4537866,-0.53082573,Lassa
2.0037289,0.23139298,Lassa
1.7101679,0.4721331,Lassa
1.3798722,-0.11533207,Lassa
1.279783,-1.0187999,Lassa
1.1723503,-1.0438868,Lassa
1.7603209,0.6007551,Lassa
1.6932846,0.61936605,Lassa
1.7172875,0.5970882,Lassa
1.7310543,0.57286763,Lassa
1.7139447,0.5685474,Lassa
1.7165196,0.56477535,Lassa
1.8088907,0.40605453,Lassa
1.6732666,0.5586988,Lassa
1.6628054,0.3253357,Lassa
1.6790845,0.3567446,Lassa
1.7710507,0.56979173,Lassa
2.0807407,0.48680177,Lassa
1.7317485,0.46726853,Lassa
1.6376284,0.2861371,Lassa
0.43612593,-0.3379075,Lassa
1.988677,0.43050942,Lassa
2.1524167,0.5147225,Lassa
1.7376924,0.4524149,Lassa
2.1516664,0.509281,Lassa
1.5736885,0.45367205,Lassa
2.1261249,0.4998407,Lassa
1.7202322,0.4742789,Lassa
2.0403166,0.43060112,Lassa
2.1870944,0.50024456,Lassa
1.2881253,-1.0126863,Lassa
1.7490189,0.56650895,Lassa
1.612986,0.5546245,Lassa
2.0793498,0.37172264,Lassa
1.6368397,0.56422895,Lassa
1.1431752,-1.049643,Lassa
1.9707687,0.5056155,Lassa
1.9237102,0.61892605,Lassa
1.9178239,0.59285945,Lassa
1.9705216,0.3184451,Lassa
1.8013079,0.49590603,Lassa
2.024224,0.45569292,Lassa
1.2205269,-1.0197155,Lassa
1.2276603,-1.0639573,Lassa
1.8020835,0.47936934,Lassa
1.952908,0.41764003,Lassa
1.9538176,0.4203448,Lassa
1.5821772,0.5039443,Lassa
1.9638118,0.40413976,Lassa
1.9660642,0.565179,Lassa
0.52830076,-0.50136596,Lassa
1.7616792,0.44593868,Lassa
1.9795306,0.298513,Lassa
1.7714907,0.47155,Lassa
1.6883212,0.5251254,Lassa
2.2084017,0.42180002,Lassa
2.0302906,0.46401247,Lassa
1.9192029,0.4654205,Lassa
1.9077506,0.33552802,Lassa
1.1734359,-0.9149751,Lassa
2.1685078,0.4973495,Lassa
1.1683903,-0.93919915,Lassa
1.6952138,0.5393108,Lassa
2.1801212,0.50844413,Lassa
1.7084212,0.60681576,Lassa
1.8422812,0.44358,Lassa
0.38700145,-0.40851945,Lassa
0.4275273,-0.3606554,Lassa
2.0850258,0.044176042,Lassa
2.118684,0.49565822,Lassa
0.32069114,-0.42475092,Lassa
2.119815,0.17511892,Lassa
1.9193002,0.5195918,Lassa
1.8089657,0.5110392,Lassa
1.9208373,0.5923935,Lassa
2.182728,0.55686426,Lassa
1.9053718,0.46828327,Lassa
2.2015162,0.537698,Lassa
1.9522592,0.32623276,Lassa
0.396333,-0.37109408,Lassa
1.8747287,0.40895265,Lassa
1.8677766,0.40694785,Lassa
1.8565311,0.40361854,Lassa
1.9844623,0.13961552,Lassa
1.9313331,0.045067552,Lassa
2.0370226,0.38057593,Lassa
1.7738671,0.57615817,Lassa
1.7857528,0.54647386,Lassa
1.8330225,0.60548025,Lassa
1.8330225,0.60548025,Lassa
2.3989296,-0.19551718,Lassa
0.92606366,0.23052168,Lassa
1.6371508,-0.023267062,Lassa
1.9333569,0.38189608,Lassa
1.9193008,0.41918004,Lassa
2.1854575,0.5701814,Lassa
2.1014235,0.508399,Lassa
1.1740788,-1.1722912,Lassa
1.1970369,-1.1370316,Lassa
2.151268,0.10234401,Lassa
1.9470294,0.30181164,Lassa
0.37993994,-0.44544303,Lassa
1.2360287,-1.0128583,Lassa
0.5181644,-0.37430382,Lassa
1.9645944,0.55002,Lassa
1.9473889,0.39337972,Lassa
1.7723331,0.24540395,Lassa
1.7714016,0.3849294,Lassa
1.8807292,0.4100297,Lassa
1.2812666,-0.8147869,Lassa
2.292303,-0.07454848,Lassa
0.7692058,-0.08962811,Lassa
2.1153781,0.87652564,Lassa
2.166494,0.86932665,Lassa
2.0991807,0.8627926,Lassa
1.0379989,0.055284187,Lassa
2.1502473,0.7412927,Lassa
2.1015956,0.7081284,Lassa
2.1654932,0.75579065,Lassa
1.0537702,0.018734654,Lassa
1.059737,-0.022115488,Lassa
1.0039328,0.027208745,Lassa
2.2676928,0.8738355,Lassa
2.4243941,-0.12746246,Lassa
2.1745138,0.8629944,Lassa
2.2251985,0.8088923,Lassa
2.2251985,0.80889225,Lassa
1.2298384,-0.9609549,Lassa
1.0727106,-0.021049172,Lassa
2.24669,0.66867197,Lassa
2.017102,0.44584697,Lassa
2.0145633,0.405517,Lassa
1.9782904,0.6875586,Lassa
1.9564751,0.7874506,Lassa
1.339779,-0.8732676,Lassa
1.3114098,-0.8904279,Lassa
1.1569318,-0.89260674,Lassa
1.1597008,-1.1070217,Lassa
1.640344,-0.5865201,Lassa
1.6089828,-0.59871,Lassa
1.5838007,-0.7332895,Lassa
2.1293411,0.7201142,Lassa
1.814664,0.48181984,Lassa
1.8617791,-0.5321248,Lassa
2.0749967,0.75350887,Lassa
1.2047062,-0.677016,Lassa
1.8681804,0.37975463,Lassa
1.8591703,0.3858221,Lassa
1.6355219,-0.71978956,Lassa
0.588871,-0.19397007,Lassa
1.5199839,-0.7332973,Lassa
1.9504232,0.77577,Lassa
0.5282401,-0.1376734,Lassa
1.9532582,0.8640156,Lassa
1.5074226,-0.76603067,Lassa
1.6443757,-0.72469884,Lassa
1.438686,-0.77458143,Lassa
2.2501297,1.0334021,Lassa
1.4786601,-0.7137567,Lassa
0.76580405,-0.1172872,Lassa
1.3966095,-0.5682337,Lassa
1.2913588,-0.5461608,Lassa
1.4983202,-0.66969603,Lassa
1.9538708,0.877087,Lassa
1.9375161,0.8993149,Lassa
0.7783581,0.018886806,Lassa
1.9747459,0.8833283,Lassa
1.5059631,-0.6634649,Lassa
1.4899992,-0.81781495,Lassa
1.5161766,-0.65892124,Lassa
1.5161766,-0.65892124,Lassa
1.5161766,-0.65892124,Lassa
2.0040367,0.8841148,Lassa
1.4105895,-0.8897208,Lassa
1.4281343,-1.0086728,Lassa
1.6796116,-0.7371699,Lassa
0.44925684,-0.15991898,Lassa
1.4693891,-0.7360355,Lassa
1.354284,-0.61087495,Lassa
1.335647,-0.68438745,Lassa
1.4934323,-0.79279184,Lassa
1.4846287,-0.78488076,Lassa
0.45639226,-0.07941515,Lassa
1.945756,0.6559445,Lassa
1.9406751,0.6911298,Lassa
2.000574,0.721255,Lassa
0.6573488,-0.80615133,Lassa
1.113514,-1.0404575,Lassa
1.0894071,-1.0364206,Lassa
1.9457808,0.4700201,Lassa
1.9874092,0.32569674,Lassa
1.9505922,0.48604932,Lassa
2.173186,0.2834887,Lassa
1.1495262,-1.0007612,Lassa
1.2122924,-1.1186424,Lassa
1.2832769,-0.96965927,Lassa
1.2388713,-0.9428443,Lassa
2.088079,0.5067525,Lassa
1.2618744,-0.9543631,Lassa
1.229096,-0.9794705,Lassa
1.2445786,-0.97159666,Lassa
1.8424305,0.5134287,Lassa
1.986341,0.6890567,Lassa
1.9345998,0.5498009,Lassa
1.864389,0.5791975,Lassa
1.5627604,-0.84204215,Lassa
1.8207381,0.6019717,Lassa
1.821956,0.60465103,Lassa
2.166727,0.26838243,Lassa
1.4020994,-0.8937441,Lassa
1.8350482,0.6041864,Lassa
1.9843026,0.5591614,Lassa
1.247918,-1.106821,Lassa
1.9428494,0.24521106,Lassa
1.3060123,-1.0876366,Lassa
1.3576138,-1.0337257,Lassa
1.9591076,0.22135432,Lassa
2.1051207,0.32528692,Lassa
2.0836399,0.3503971,Lassa
2.0360878,0.55549824,Lassa
1.8676386,0.53477645,Lassa
1.7214917,0.522275,Lassa
2.0638545,0.28823987,Lassa
1.8284996,0.42812958,Lassa
1.8907717,0.4851875,Lassa
2.0032237,0.17468068,Lassa
1.898215,0.3664525,Lassa
1.9671283,0.5759705,Lassa
1.9857132,0.592897,Lassa
1.9808941,0.4291204,Lassa
1.3217407,-0.872541,Lassa
1.2944008,-0.87875396,Lassa
1.28724,-0.8816022,Lassa
1.8354622,0.29546517,Lassa
1.9299679,0.3341498,Lassa
1.3324169,-0.954451,Lassa
1.9450498,0.30804417,Lassa
2.097622,0.2811978,Lassa
1.8719064,0.26234558,Lassa
2.09962,0.23239726,Lassa
1.7651763,0.35966802,Lassa
1.8488609,0.43508008,Lassa
1.800765,0.32049972,Lassa
2.1526346,0.28396356,Lassa
1.3305993,-0.96114844,Lassa
1.8200442,0.3628883,Lassa
1.8671024,0.42142484,Lassa
2.0255296,0.38419563,Lassa
1.3321804,-0.9664628,Lassa
1.8305833,0.3601975,Lassa
1.3217952,-0.8445285,Lassa
1.9077197,0.34203354,Lassa
2.2259483,0.22203138,Lassa
1.8382515,0.29617694,Lassa
2.2216473,0.27061674,Lassa
1.365295,-0.84192044,Lassa
2.253527,0.3578285,Lassa
1.320454,-0.850715,Lassa
1.8366033,0.3982027,Lassa
1.3446383,-0.82884395,Lassa
1.3471973,-0.8431373,Lassa
1.5588906,-0.86936533,Lassa
1.09601,-0.91989434,Lassa
2.1375346,0.5498531,Lassa
1.3326174,-0.82548076,Lassa
1.3336421,-1.2232497,Lassa
1.3801975,-0.97624356,Lassa
1.2350384,-0.8959158,Lassa
1.3197315,-0.8668953,Lassa
1.8411124,0.54186946,Lassa
1.9756477,0.21695626,Lassa
1.4102,-0.8172731,Lassa
1.82245,0.45371678,Lassa
1.5276327,0.22435543,Lassa
1.9320763,0.29729858,Lassa
1.970232,0.23024991,Lassa
1.3587012,-0.91447353,Lassa
1.2808329,-0.933265,Lassa
2.0269363,0.24947296,Lassa
2.0788088,0.32137164,Lassa
1.3774358,-1.1047878,Lassa
2.0977101,0.18394336,Lassa
0.8399961,-1.015457,Lassa
2.1784303,0.30018708,Lassa
1.2096635,-0.82733804,Lassa
1.7976124,0.6107154,Lassa
1.8025107,0.46170902,Lassa
2.1259308,0.23779911,Lassa
2.0385218,0.27679372,Lassa
1.9389101,0.62572014,Lassa
2.1592417,0.3755858,Lassa
1.2316248,-0.9327054,Lassa
1.127298,-0.9253331,Lassa
1.1930557,-0.95976245,Lassa
1.2207439,-0.92162365,Lassa
1.2984554,-0.9824674,Lassa
1.8352731,0.611815,Lassa
1.2323136,-0.9647019,Lassa
1.2050937,-0.9499847,Lassa
1.7345693,0.4638904,Lassa
2.002155,0.48090214,Lassa
2.18016,0.7462829,Lassa
1.8484565,0.3437591,Lassa
1.7869866,0.37973338,Lassa
1.9135733,0.38359874,Lassa
1.2454188,-1.0196875,Lassa
1.2244521,-1.0676209,Lassa
1.2239689,-1.0716345,Lassa
1.2710683,-1.043266,Lassa
1.3159242,-1.0324014,Lassa
1.2878369,-1.0927869,Lassa
1.3297875,-0.9610536,Lassa
1.2145828,-1.0447999,Lassa
1.2674719,-1.0669768,Lassa
2.0556746,0.27263305,Lassa
1.3779914,-1.0109056,Lassa
1.176721,-0.99842596,Lassa
1.3708131,-0.9597018,Lassa
1.8348826,0.49429196,Lassa
1.2827578,-0.9870384,Lassa
1.3160588,-0.9805508,Lassa
1.3511496,-0.9605241,Lassa
1.2982634,-0.97665554,Lassa
1.3657222,-1.0385424,Lassa
1.8316723,0.380229,Lassa
1.3051722,-0.9569554,Lassa
1.3163964,-0.9848027,Lassa
2.1160095,0.28057605,Lassa
1.3200136,-1.0123854,Lassa
1.3334507,-1.0459821,Lassa
2.1123478,0.30938217,Lassa
1.3090167,-0.9205951,Lassa
1.3796585,-1.0442451,Lassa
1.8364247,0.43833527,Lassa
1.8809502,0.40257922,Lassa
1.2857251,-0.84166956,Lassa
2.190967,0.42410845,Lassa
1.3964185,-0.93691224,Lassa
1.3278191,-0.94435185,Lassa
2.1931245,0.41198176,Lassa
1.2503855,-0.84100366,Lassa
1.3243992,-1.0253967,Lassa
1.3243536,-1.0609657,Lassa
1.8785381,0.4583008,Lassa
1.3635019,-0.91324466,Lassa
1.3776437,-0.89507073,Lassa
1.3628361,-0.9004005,Lassa
2.135822,0.30914038,Lassa
1.3371712,-0.97560537,Lassa
2.0462947,0.19795825,Lassa
1.8685191,0.49988464,Lassa
1.4192295,-1.0490472,Lassa
1.3518589,-0.9789306,Lassa
1.337415,-0.959517,Lassa
1.3751911,-0.9146796,Lassa
1.3217466,-1.0214604,Lassa
1.9158093,0.46702954,Lassa
1.9161346,0.5034761,Lassa
1.9005474,0.5265886,Lassa
1.3821498,-1.0221595,Lassa
1.381155,-0.92161465,Lassa
1.3772243,-0.934596,Lassa
1.3315954,-0.9542969,Lassa
1.8679725,0.52840316,Lassa
2.122855,0.51039636,Lassa
1.3860612,-0.8856219,Lassa
1.8509861,0.5748186,Lassa
1.326395,-0.9489753,Lassa
2.0904915,0.4172085,Lassa
2.0450644,0.4432668,Lassa
1.4314088,-0.897678,Lassa
1.8473854,0.5467536,Lassa
1.8454806,0.5472438,Lassa
1.439333,-0.94210535,Lassa
1.8270519,0.41289547,Lassa
1.6987238,0.34197494,Lassa
1.8176672,0.42487323,Lassa
1.3160638,-1.0272225,Lassa
1.3097194,-1.0004184,Lassa
2.0831637,0.49265933,Lassa
1.8151582,0.30120382,Lassa
1.8208983,0.33829552,Lassa
1.246205,-0.9709212,Lassa
1.8167604,0.4820391,Lassa
1.2965331,-1.0154146,Lassa
1.7209394,0.3553783,Lassa
1.8275145,0.45252365,Lassa
1.4186548,-1.1054624,Lassa
1.82384,0.3865458,Lassa
2.1787322,0.516365,Lassa
1.2574314,-1.1467322,Lassa
2.08143,0.43474042,Lassa
1.2954255,-1.090653,Lassa
1.8228852,0.39969453,Lassa
1.8202692,0.37184218,Lassa
1.844761,0.3066911,Lassa
2.0661561,0.5068219,Lassa
1.835109,0.37042704,Lassa
1.3352163,-1.0466672,Lassa
1.8703879,0.3670199,Lassa
2.161127,0.5686913,Lassa
2.1630082,0.46774313,Lassa
1.3328507,-1.0017331,Lassa
1.8505082,0.38496447,Lassa
1.0558087,-1.0155841,Lassa
1.8510796,0.38988024,Lassa
1.7769868,0.4252107,Lassa
1.8638715,0.3137148,Lassa
1.3923472,-0.971908,Lassa
1.797545,0.503089,Lassa
1.4014926,-0.91138846,Lassa
1.8538234,0.4586626,Lassa
1.3621713,-1.0126386,Lassa
1.3353672,-0.9646603,Lassa
1.3783922,-1.046906,Lassa
1.8474243,0.41207016,Lassa
1.3606156,-0.9739747,Lassa
1.3592637,-0.97463185,Lassa
2.1857927,0.46401203,Lassa
1.3833443,-0.92874175,Lassa
1.3537183,-1.0529718,Lassa
1.3684149,-1.0051144,Lassa
1.3439193,-1.1432732,Lassa
1.8891658,0.46546096,Lassa
1.0501955,-0.11338178,Lassa
1.8876888,0.5351562,Lassa
1.2112466,-1.0172043,Lassa
1.31687,-1.0514584,Lassa
1.8394523,0.56357914,Lassa
1.3108866,-0.95972973,Lassa
1.2336605,-0.9527507,Lassa
2.1891627,0.420737,Lassa
1.8287022,0.46237046,Lassa
1.3334978,-1.0228952,Lassa
1.8747348,0.53397685,Lassa
1.7819816,0.4522709,Lassa
1.74807,0.46793494,Lassa
2.1541693,0.4508197,Lassa
2.2169485,0.42052382,Lassa
2.2538755,0.3093588,Lassa
2.011111,0.5456733,Lassa
2.0116262,0.5422762,Lassa
2.2307758,0.35387897,Lassa
2.2431145,0.38790032,Lassa
2.3357792,0.41866916,Lassa
1.9562488,0.48440263,Lassa
0.9412585,-0.095959224,Lassa
2.2063231,0.37315905,Lassa
1.9715835,0.42465192,Lassa
1.3109113,-0.95125854,Lassa
2.095735,0.3137776,Lassa
1.9314867,0.4335914,Lassa
1.9479444,0.41685,Lassa
1.241927,-1.0351847,Lassa
1.2315396,-0.99275506,Lassa
2.231486,0.376625,Lassa
1.2647543,-0.94354016,Lassa
1.8870317,0.47783,Lassa
1.8885329,0.5125881,Lassa
1.9206313,0.19727747,Lassa
2.0583904,0.50278234,Lassa
1.2207612,-1.022516,Lassa
1.2189941,-1.0304943,Lassa
2.0762627,0.32218373,Lassa
1.8309053,0.2599163,Lassa
1.7650042,0.38148263,Lassa
1.3137667,-0.9970083,Lassa
1.3367195,-0.9585028,Lassa
1.9122753,0.37744066,Lassa
1.2495927,-1.0953679,Lassa
1.8074445,0.31323653,Lassa
1.7926937,0.45615494,Lassa
2.1770604,0.3886515,Lassa
1.3316408,-0.84388316,Lassa
2.1077218,0.5012037,Lassa
